Jour_Semaine,Date_du_mois,Mois,ANNEE,Effectif,numero_mois,numero_jour
Mardi,31,Mai,2011,12192,5,2
Mercredi,1,Juin,2011,13446,6,3
Jeudi,2,Juin,2011,13258,6,4
Vendredi,3,Juin,2011,12680,6,5
Samedi,4,Juin,2011,8398,6,6
Dimanche,5,Juin,2011,7261,6,7
Lundi,6,Juin,2011,11934,6,1
Mardi,7,Juin,2011,12629,6,2
Mercredi,8,Juin,2011,12660,6,3
Jeudi,9,Juin,2011,12471,6,4
Vendredi,10,Juin,2011,12279,6,5
Samedi,11,Juin,2011,8091,6,6
Dimanche,12,Juin,2011,7314,6,7
Lundi,13,Juin,2011,11744,6,1
Mardi,14,Juin,2011,12841,6,2
Mercredi,15,Juin,2011,12681,6,3
Jeudi,16,Juin,2011,12990,6,4
Vendredi,17,Juin,2011,12463,6,5
Samedi,18,Juin,2011,8498,6,6
Dimanche,19,Juin,2011,7344,6,7
Lundi,20,Juin,2011,12045,6,1
Mardi,21,Juin,2011,13143,6,2
Mercredi,22,Juin,2011,13017,6,3
Jeudi,23,Juin,2011,12681,6,4
Vendredi,24,Juin,2011,12504,6,5
Samedi,25,Juin,2011,8351,6,6
Dimanche,26,Juin,2011,7140,6,7
Lundi,27,Juin,2011,12344,6,1
Mardi,28,Juin,2011,13234,6,2
Mercredi,29,Juin,2011,13002,6,3
Jeudi,30,Juin,2011,13194,6,4
Vendredi,1,Juillet,2011,13392,7,5
Samedi,2,Juillet,2011,8510,7,6
Dimanche,3,Juillet,2011,7489,7,7
Lundi,4,Juillet,2011,7541,7,1
Mardi,5,Juillet,2011,12751,7,2
Mercredi,6,Juillet,2011,13950,7,3
Jeudi,7,Juillet,2011,14200,7,4
Vendredi,8,Juillet,2011,13363,7,5
Samedi,9,Juillet,2011,8845,7,6
Dimanche,10,Juillet,2011,7635,7,7
Lundi,11,Juillet,2011,12617,7,1
Mardi,12,Juillet,2011,13392,7,2
Mercredi,13,Juillet,2011,12900,7,3
Jeudi,14,Juillet,2011,13278,7,4
Vendredi,15,Juillet,2011,13097,7,5
Samedi,16,Juillet,2011,8534,7,6
Dimanche,17,Juillet,2011,7637,7,7
Lundi,18,Juillet,2011,12414,7,1
Mardi,19,Juillet,2011,13156,7,2
Mercredi,20,Juillet,2011,13219,7,3
Jeudi,21,Juillet,2011,13262,7,4
Vendredi,22,Juillet,2011,12777,7,5
Samedi,23,Juillet,2011,8671,7,6
Dimanche,24,Juillet,2011,7351,7,7
Lundi,25,Juillet,2011,12126,7,1
Mardi,26,Juillet,2011,13270,7,2
Mercredi,27,Juillet,2011,13023,7,3
Jeudi,28,Juillet,2011,13152,7,4
Vendredi,29,Juillet,2011,12501,7,5
Samedi,30,Juillet,2011,8338,7,6
Dimanche,31,Juillet,2011,7450,7,7
Lundi,1,Aout,2011,12546,8,1
Mardi,2,Aout,2011,13491,8,2
Mercredi,3,Aout,2011,13164,8,3
Jeudi,4,Aout,2011,13031,8,4
Vendredi,5,Aout,2011,12848,8,5
Samedi,6,Aout,2011,8567,8,6
Dimanche,7,Aout,2011,7605,8,7
Lundi,8,Aout,2011,12505,8,1
Mardi,9,Aout,2011,13360,8,2
Mercredi,10,Aout,2011,13160,8,3
Jeudi,11,Aout,2011,13092,8,4
Vendredi,12,Aout,2011,12978,8,5
Samedi,13,Aout,2011,8448,8,6
Dimanche,14,Aout,2011,7470,8,7
Lundi,15,Aout,2011,12756,8,1
Mardi,16,Aout,2011,13576,8,2
Mercredi,17,Aout,2011,13267,8,3
Jeudi,18,Aout,2011,13150,8,4
Vendredi,19,Aout,2011,12900,8,5
Samedi,20,Aout,2011,8572,8,6
Dimanche,21,Aout,2011,7493,8,7
Lundi,22,Aout,2011,12286,8,1
Mardi,23,Aout,2011,13422,8,2
Mercredi,24,Aout,2011,12986,8,3
Jeudi,25,Aout,2011,13046,8,4
Vendredi,26,Aout,2011,12910,8,5
Samedi,27,Aout,2011,8700,8,6
Dimanche,28,Aout,2011,7633,8,7
Lundi,29,Aout,2011,12281,8,1
Mardi,30,Aout,2011,13561,8,2
Mercredi,31,Aout,2011,13390,8,3
Jeudi,1,Septembre,2011,13723,9,4
Vendredi,2,Septembre,2011,13224,9,5
Samedi,3,Septembre,2011,8588,9,6
Dimanche,4,Septembre,2011,7399,9,7
Lundi,5,Septembre,2011,7770,9,1
Mardi,6,Septembre,2011,12892,9,2
Mercredi,7,Septembre,2011,14234,9,3
Jeudi,8,Septembre,2011,13544,9,4
Vendredi,9,Septembre,2011,13537,9,5
Samedi,10,Septembre,2011,9115,9,6
Dimanche,11,Septembre,2011,7501,9,7
Lundi,12,Septembre,2011,12770,9,1
Mardi,13,Septembre,2011,13205,9,2
Mercredi,14,Septembre,2011,13590,9,3
Jeudi,15,Septembre,2011,13583,9,4
Vendredi,16,Septembre,2011,13322,9,5
Samedi,17,Septembre,2011,8792,9,6
Dimanche,18,Septembre,2011,7724,9,7
Lundi,19,Septembre,2011,12818,9,1
Mardi,20,Septembre,2011,13648,9,2
Mercredi,21,Septembre,2011,13138,9,3
Jeudi,22,Septembre,2011,13157,9,4
Vendredi,23,Septembre,2011,13062,9,5
Samedi,24,Septembre,2011,8496,9,6
Dimanche,25,Septembre,2011,7609,9,7
Lundi,26,Septembre,2011,12719,9,1
Mardi,27,Septembre,2011,13455,9,2
Mercredi,28,Septembre,2011,12815,9,3
Jeudi,29,Septembre,2011,12813,9,4
Vendredi,30,Septembre,2011,12419,9,5
Samedi,1,Octobre,2011,8506,10,6
Dimanche,2,Octobre,2011,7419,10,7
Lundi,3,Octobre,2011,12310,10,1
Mardi,4,Octobre,2011,12924,10,2
Mercredi,5,Octobre,2011,12748,10,3
Jeudi,6,Octobre,2011,12744,10,4
Vendredi,7,Octobre,2011,12195,10,5
Samedi,8,Octobre,2011,8206,10,6
Dimanche,9,Octobre,2011,7160,10,7
Lundi,10,Octobre,2011,11839,10,1
Mardi,11,Octobre,2011,12865,10,2
Mercredi,12,Octobre,2011,12581,10,3
Jeudi,13,Octobre,2011,12201,10,4
Vendredi,14,Octobre,2011,12065,10,5
Samedi,15,Octobre,2011,8043,10,6
Dimanche,16,Octobre,2011,7145,10,7
Lundi,17,Octobre,2011,11803,10,1
Mardi,18,Octobre,2011,12819,10,2
Mercredi,19,Octobre,2011,12605,10,3
Jeudi,20,Octobre,2011,12536,10,4
Vendredi,21,Octobre,2011,11936,10,5
Samedi,22,Octobre,2011,7899,10,6
Dimanche,23,Octobre,2011,7104,10,7
Lundi,24,Octobre,2011,11773,10,1
Mardi,25,Octobre,2011,12672,10,2
Mercredi,26,Octobre,2011,12085,10,3
Jeudi,27,Octobre,2011,12390,10,4
Vendredi,28,Octobre,2011,12049,10,5
Samedi,29,Octobre,2011,7812,10,6
Dimanche,30,Octobre,2011,6870,10,7
Lundi,31,Octobre,2011,9828,10,1
Mardi,1,Novembre,2011,13632,11,2
Mercredi,2,Novembre,2011,12657,11,3
Jeudi,3,Novembre,2011,12310,11,4
Vendredi,4,Novembre,2011,11965,11,5
Samedi,5,Novembre,2011,8045,11,6
Dimanche,6,Novembre,2011,7236,11,7
Lundi,7,Novembre,2011,11574,11,1
Mardi,8,Novembre,2011,12300,11,2
Mercredi,9,Novembre,2011,11990,11,3
Jeudi,10,Novembre,2011,11978,11,4
Vendredi,11,Novembre,2011,14392,11,5
Samedi,12,Novembre,2011,8087,11,6
Dimanche,13,Novembre,2011,6877,11,7
Lundi,14,Novembre,2011,11590,11,1
Mardi,15,Novembre,2011,12676,11,2
Mercredi,16,Novembre,2011,12433,11,3
Jeudi,17,Novembre,2011,12461,11,4
Vendredi,18,Novembre,2011,12424,11,5
Samedi,19,Novembre,2011,8042,11,6
Dimanche,20,Novembre,2011,7218,11,7
Lundi,21,Novembre,2011,12929,11,1
Mardi,22,Novembre,2011,13415,11,2
Mercredi,23,Novembre,2011,11775,11,3
Jeudi,24,Novembre,2011,6894,11,4
Vendredi,25,Novembre,2011,8618,11,5
Samedi,26,Novembre,2011,7512,11,6
Dimanche,27,Novembre,2011,6879,11,7
Lundi,28,Novembre,2011,12410,11,1
Mardi,29,Novembre,2011,13204,11,2
Mercredi,30,Novembre,2011,12584,11,3
Jeudi,1,Decembre,2011,12716,12,4
Vendredi,2,Decembre,2011,11853,12,5
Samedi,3,Decembre,2011,7895,12,6
Dimanche,4,Decembre,2011,6957,12,7
Lundi,5,Decembre,2011,11622,12,1
Mardi,6,Decembre,2011,12477,12,2
Mercredi,7,Decembre,2011,12119,12,3
Jeudi,8,Decembre,2011,12024,12,4
Vendredi,9,Decembre,2011,11565,12,5
Samedi,10,Decembre,2011,7658,12,6
Dimanche,11,Decembre,2011,6832,12,7
Lundi,12,Decembre,2011,12087,12,1
Mardi,13,Decembre,2011,12592,12,2
Mercredi,14,Decembre,2011,12632,12,3
Jeudi,15,Decembre,2011,12506,12,4
Vendredi,16,Decembre,2011,12211,12,5
Samedi,17,Decembre,2011,7941,12,6
Dimanche,18,Decembre,2011,6876,12,7
Lundi,19,Decembre,2011,12708,12,1
Mardi,20,Decembre,2011,13640,12,2
Mercredi,21,Decembre,2011,13227,12,3
Jeudi,22,Decembre,2011,12215,12,4
Vendredi,23,Decembre,2011,10017,12,5
Samedi,24,Decembre,2011,6688,12,6
Dimanche,25,Decembre,2011,5728,12,7
Lundi,26,Decembre,2011,8039,12,1
Mardi,27,Decembre,2011,12475,12,2
Mercredi,28,Decembre,2011,13478,12,3
Jeudi,29,Decembre,2011,12985,12,4
Vendredi,30,Decembre,2011,12434,12,5
Samedi,31,Decembre,2011,8035,12,6
Dimanche,1,Janvier,2012,6629,1,7
Lundi,2,Janvier,2012,7821,1,1
Mardi,3,Janvier,2012,11324,1,2
Mercredi,4,Janvier,2012,12075,1,3
Jeudi,5,Janvier,2012,12171,1,4
Vendredi,6,Janvier,2012,11920,1,5
Samedi,7,Janvier,2012,7783,1,6
Dimanche,8,Janvier,2012,6887,1,7
Lundi,9,Janvier,2012,11248,1,1
Mardi,10,Janvier,2012,11939,1,2
Mercredi,11,Janvier,2012,11860,1,3
Jeudi,12,Janvier,2012,12391,1,4
Vendredi,13,Janvier,2012,11380,1,5
Samedi,14,Janvier,2012,7901,1,6
Dimanche,15,Janvier,2012,6899,1,7
Lundi,16,Janvier,2012,10707,1,1
Mardi,17,Janvier,2012,12175,1,2
Mercredi,18,Janvier,2012,11981,1,3
Jeudi,19,Janvier,2012,11997,1,4
Vendredi,20,Janvier,2012,11914,1,5
Samedi,21,Janvier,2012,7948,1,6
Dimanche,22,Janvier,2012,6816,1,7
Lundi,23,Janvier,2012,11464,1,1
Mardi,24,Janvier,2012,12356,1,2
Mercredi,25,Janvier,2012,11692,1,3
Jeudi,26,Janvier,2012,12003,1,4
Vendredi,27,Janvier,2012,11648,1,5
Samedi,28,Janvier,2012,7827,1,6
Dimanche,29,Janvier,2012,6733,1,7
Lundi,30,Janvier,2012,11253,1,1
Mardi,31,Janvier,2012,11919,1,2
Mercredi,1,Fevrier,2012,11916,2,3
Jeudi,2,Fevrier,2012,12135,2,4
Vendredi,3,Fevrier,2012,11826,2,5
Samedi,4,Fevrier,2012,7833,2,6
Dimanche,5,Fevrier,2012,6733,2,7
Lundi,6,Fevrier,2012,11229,2,1
Mardi,7,Fevrier,2012,12310,2,2
Mercredi,8,Fevrier,2012,11946,2,3
Jeudi,9,Fevrier,2012,11862,2,4
Vendredi,10,Fevrier,2012,11981,2,5
Samedi,11,Fevrier,2012,7895,2,6
Dimanche,12,Fevrier,2012,7012,2,7
Lundi,13,Fevrier,2012,11023,2,1
Mardi,14,Fevrier,2012,12708,2,2
Mercredi,15,Fevrier,2012,12250,2,3
Jeudi,16,Fevrier,2012,12376,2,4
Vendredi,17,Fevrier,2012,11985,2,5
Samedi,18,Fevrier,2012,7818,2,6
Dimanche,19,Fevrier,2012,6905,2,7
Lundi,20,Fevrier,2012,10837,2,1
Mardi,21,Fevrier,2012,12125,2,2
Mercredi,22,Fevrier,2012,12436,2,3
Jeudi,23,Fevrier,2012,12045,2,4
Vendredi,24,Fevrier,2012,11802,2,5
Samedi,25,Fevrier,2012,7842,2,6
Dimanche,26,Fevrier,2012,6707,2,7
Lundi,27,Fevrier,2012,11475,2,1
Mardi,28,Fevrier,2012,12208,2,2
Mercredi,29,Fevrier,2012,11042,2,3
Jeudi,1,Mars,2012,12519,3,4
Vendredi,2,Mars,2012,11789,3,5
Samedi,3,Mars,2012,8010,3,6
Dimanche,4,Mars,2012,7021,3,7
Lundi,5,Mars,2012,11391,3,1
Mardi,6,Mars,2012,12076,3,2
Mercredi,7,Mars,2012,11972,3,3
Jeudi,8,Mars,2012,11985,3,4
Vendredi,9,Mars,2012,11817,3,5
Samedi,10,Mars,2012,7691,3,6
Dimanche,11,Mars,2012,6497,3,7
Lundi,12,Mars,2012,11571,3,1
Mardi,13,Mars,2012,11779,3,2
Mercredi,14,Mars,2012,11797,3,3
Jeudi,15,Mars,2012,11783,3,4
Vendredi,16,Mars,2012,11608,3,5
Samedi,17,Mars,2012,8066,3,6
Dimanche,18,Mars,2012,6918,3,7
Lundi,19,Mars,2012,11578,3,1
Mardi,20,Mars,2012,12338,3,2
Mercredi,21,Mars,2012,12056,3,3
Jeudi,22,Mars,2012,11925,3,4
Vendredi,23,Mars,2012,11816,3,5
Samedi,24,Mars,2012,7893,3,6
Dimanche,25,Mars,2012,6915,3,7
Lundi,26,Mars,2012,11474,3,1
Mardi,27,Mars,2012,12245,3,2
Mercredi,28,Mars,2012,12035,3,3
Jeudi,29,Mars,2012,11864,3,4
Vendredi,30,Mars,2012,11834,3,5
Samedi,31,Mars,2012,7860,3,6
Dimanche,1,Avril,2012,6909,4,7
Lundi,2,Avril,2012,11647,4,1
Mardi,3,Avril,2012,12273,4,2
Mercredi,4,Avril,2012,12307,4,3
Jeudi,5,Avril,2012,11986,4,4
Vendredi,6,Avril,2012,10955,4,5
Samedi,7,Avril,2012,7384,4,6
Dimanche,8,Avril,2012,6545,4,7
Lundi,9,Avril,2012,11237,4,1
Mardi,10,Avril,2012,12179,4,2
Mercredi,11,Avril,2012,11635,4,3
Jeudi,12,Avril,2012,12050,4,4
Vendredi,13,Avril,2012,10910,4,5
Samedi,14,Avril,2012,7699,4,6
Dimanche,15,Avril,2012,6951,4,7
Lundi,16,Avril,2012,11536,4,1
Mardi,17,Avril,2012,12240,4,2
Mercredi,18,Avril,2012,11850,4,3
Jeudi,19,Avril,2012,11583,4,4
Vendredi,20,Avril,2012,11608,4,5
Samedi,21,Avril,2012,7757,4,6
Dimanche,22,Avril,2012,6843,4,7
Lundi,23,Avril,2012,11297,4,1
Mardi,24,Avril,2012,12191,4,2
Mercredi,25,Avril,2012,11765,4,3
Jeudi,26,Avril,2012,11871,4,4
Vendredi,27,Avril,2012,11226,4,5
Samedi,28,Avril,2012,7590,4,6
Dimanche,29,Avril,2012,6713,4,7
Lundi,30,Avril,2012,11381,4,1
Mardi,1,Mai,2012,12470,5,2
Mercredi,2,Mai,2012,12095,5,3
Jeudi,3,Mai,2012,11804,5,4
Vendredi,4,Mai,2012,11488,5,5
Samedi,5,Mai,2012,7634,5,6
Dimanche,6,Mai,2012,6868,5,7
Lundi,7,Mai,2012,11424,5,1
Mardi,8,Mai,2012,12158,5,2
Mercredi,9,Mai,2012,11749,5,3
Jeudi,10,Mai,2012,11825,5,4
Vendredi,11,Mai,2012,11683,5,5
Samedi,12,Mai,2012,7751,5,6
Dimanche,13,Mai,2012,6909,5,7
Lundi,14,Mai,2012,11763,5,1
Mardi,15,Mai,2012,12565,5,2
Mercredi,16,Mai,2012,12199,5,3
Jeudi,17,Mai,2012,12048,5,4
Vendredi,18,Mai,2012,11771,5,5
Samedi,19,Mai,2012,7914,5,6
Dimanche,20,Mai,2012,7202,5,7
Lundi,21,Mai,2012,11919,5,1
Mardi,22,Mai,2012,12601,5,2
Mercredi,23,Mai,2012,12649,5,3
Jeudi,24,Mai,2012,12414,5,4
Vendredi,25,Mai,2012,12350,5,5
Samedi,26,Mai,2012,7921,5,6
Dimanche,27,Mai,2012,7015,5,7
Lundi,28,Mai,2012,7532,5,1
Mardi,29,Mai,2012,12307,5,2
Mercredi,30,Mai,2012,13194,5,3
Jeudi,31,Mai,2012,12686,5,4
Vendredi,1,Juin,2012,12623,6,5
Samedi,2,Juin,2012,8040,6,6
Dimanche,3,Juin,2012,7075,6,7
Lundi,4,Juin,2012,12011,6,1
Mardi,5,Juin,2012,12424,6,2
Mercredi,6,Juin,2012,12410,6,3
Jeudi,7,Juin,2012,12305,6,4
Vendredi,8,Juin,2012,12145,6,5
Samedi,9,Juin,2012,8293,6,6
Dimanche,10,Juin,2012,7131,6,7
Lundi,11,Juin,2012,11700,6,1
Mardi,12,Juin,2012,12892,6,2
Mercredi,13,Juin,2012,11999,6,3
Jeudi,14,Juin,2012,12626,6,4
Vendredi,15,Juin,2012,12278,6,5
Samedi,16,Juin,2012,8213,6,6
Dimanche,17,Juin,2012,7316,6,7
Lundi,18,Juin,2012,12028,6,1
Mardi,19,Juin,2012,12767,6,2
Mercredi,20,Juin,2012,12674,6,3
Jeudi,21,Juin,2012,12713,6,4
Vendredi,22,Juin,2012,12370,6,5
Samedi,23,Juin,2012,8141,6,6
Dimanche,24,Juin,2012,7246,6,7
Lundi,25,Juin,2012,12091,6,1
Mardi,26,Juin,2012,12950,6,2
Mercredi,27,Juin,2012,12545,6,3
Jeudi,28,Juin,2012,12994,6,4
Vendredi,29,Juin,2012,12462,6,5
Samedi,30,Juin,2012,8323,6,6
Dimanche,1,Juillet,2012,7550,7,7
Lundi,2,Juillet,2012,12837,7,1
Mardi,3,Juillet,2012,13752,7,2
Mercredi,4,Juillet,2012,9296,7,3
Jeudi,5,Juillet,2012,12618,7,4
Vendredi,6,Juillet,2012,12804,7,5
Samedi,7,Juillet,2012,8952,7,6
Dimanche,8,Juillet,2012,7541,7,7
Lundi,9,Juillet,2012,12333,7,1
Mardi,10,Juillet,2012,13527,7,2
Mercredi,11,Juillet,2012,13024,7,3
Jeudi,12,Juillet,2012,12787,7,4
Vendredi,13,Juillet,2012,12109,7,5
Samedi,14,Juillet,2012,8657,7,6
Dimanche,15,Juillet,2012,7559,7,7
Lundi,16,Juillet,2012,12380,7,1
Mardi,17,Juillet,2012,13318,7,2
Mercredi,18,Juillet,2012,12865,7,3
Jeudi,19,Juillet,2012,12798,7,4
Vendredi,20,Juillet,2012,12503,7,5
Samedi,21,Juillet,2012,8611,7,6
Dimanche,22,Juillet,2012,7531,7,7
Lundi,23,Juillet,2012,12553,7,1
Mardi,24,Juillet,2012,13390,7,2
Mercredi,25,Juillet,2012,13045,7,3
Jeudi,26,Juillet,2012,13056,7,4
Vendredi,27,Juillet,2012,12785,7,5
Samedi,28,Juillet,2012,8493,7,6
Dimanche,29,Juillet,2012,7550,7,7
Lundi,30,Juillet,2012,12061,7,1
Mardi,31,Juillet,2012,13187,7,2
Mercredi,1,Aout,2012,12976,8,3
Jeudi,2,Aout,2012,13006,8,4
Vendredi,3,Aout,2012,12743,8,5
Samedi,4,Aout,2012,8786,8,6
Dimanche,5,Aout,2012,7693,8,7
Lundi,6,Aout,2012,12671,8,1
Mardi,7,Aout,2012,13316,8,2
Mercredi,8,Aout,2012,13204,8,3
Jeudi,9,Aout,2012,13179,8,4
Vendredi,10,Aout,2012,12898,8,5
Samedi,11,Aout,2012,8602,8,6
Dimanche,12,Aout,2012,7630,8,7
Lundi,13,Aout,2012,12126,8,1
Mardi,14,Aout,2012,13788,8,2
Mercredi,15,Aout,2012,13391,8,3
Jeudi,16,Aout,2012,13361,8,4
Vendredi,17,Aout,2012,12913,8,5
Samedi,18,Aout,2012,8678,8,6
Dimanche,19,Aout,2012,7678,8,7
Lundi,20,Aout,2012,12580,8,1
Mardi,21,Aout,2012,13239,8,2
Mercredi,22,Aout,2012,12973,8,3
Jeudi,23,Aout,2012,12889,8,4
Vendredi,24,Aout,2012,13114,8,5
Samedi,25,Aout,2012,8653,8,6
Dimanche,26,Aout,2012,7629,8,7
Lundi,27,Aout,2012,12533,8,1
Mardi,28,Aout,2012,13674,8,2
Mercredi,29,Aout,2012,12968,8,3
Jeudi,30,Aout,2012,13323,8,4
Vendredi,31,Aout,2012,13287,8,5
Samedi,1,Septembre,2012,8967,9,6
Dimanche,2,Septembre,2012,7817,9,7
Lundi,3,Septembre,2012,8030,9,1
Mardi,4,Septembre,2012,12941,9,2
Mercredi,5,Septembre,2012,13991,9,3
Jeudi,6,Septembre,2012,13709,9,4
Vendredi,7,Septembre,2012,13841,9,5
Samedi,8,Septembre,2012,8987,9,6
Dimanche,9,Septembre,2012,7930,9,7
Lundi,10,Septembre,2012,12853,9,1
Mardi,11,Septembre,2012,12543,9,2
Mercredi,12,Septembre,2012,13653,9,3
Jeudi,13,Septembre,2012,13396,9,4
Vendredi,14,Septembre,2012,13529,9,5
Samedi,15,Septembre,2012,9094,9,6
Dimanche,16,Septembre,2012,7867,9,7
Lundi,17,Septembre,2012,12960,9,1
Mardi,18,Septembre,2012,13628,9,2
Mercredi,19,Septembre,2012,13490,9,3
Jeudi,20,Septembre,2012,13524,9,4
Vendredi,21,Septembre,2012,13174,9,5
Samedi,22,Septembre,2012,8899,9,6
Dimanche,23,Septembre,2012,8007,9,7
Lundi,24,Septembre,2012,12748,9,1
Mardi,25,Septembre,2012,13533,9,2
Mercredi,26,Septembre,2012,13100,9,3
Jeudi,27,Septembre,2012,13159,9,4
Vendredi,28,Septembre,2012,12661,9,5
Samedi,29,Septembre,2012,8695,9,6
Dimanche,30,Septembre,2012,7607,9,7
Lundi,1,Octobre,2012,12537,10,1
Mardi,2,Octobre,2012,13293,10,2
Mercredi,3,Octobre,2012,12900,10,3
Jeudi,4,Octobre,2012,12785,10,4
Vendredi,5,Octobre,2012,12521,10,5
Samedi,6,Octobre,2012,8333,10,6
Dimanche,7,Octobre,2012,7367,10,7
Lundi,8,Octobre,2012,11711,10,1
Mardi,9,Octobre,2012,12692,10,2
Mercredi,10,Octobre,2012,12597,10,3
Jeudi,11,Octobre,2012,13705,10,4
Vendredi,12,Octobre,2012,12349,10,5
Samedi,13,Octobre,2012,8153,10,6
Dimanche,14,Octobre,2012,7408,10,7
Lundi,15,Octobre,2012,12347,10,1
Mardi,16,Octobre,2012,12888,10,2
Mercredi,17,Octobre,2012,12752,10,3
Jeudi,18,Octobre,2012,12604,10,4
Vendredi,19,Octobre,2012,12367,10,5
Samedi,20,Octobre,2012,8365,10,6
Dimanche,21,Octobre,2012,7279,10,7
Lundi,22,Octobre,2012,12260,10,1
Mardi,23,Octobre,2012,12923,10,2
Mercredi,24,Octobre,2012,12610,10,3
Jeudi,25,Octobre,2012,12769,10,4
Vendredi,26,Octobre,2012,11989,10,5
Samedi,27,Octobre,2012,8127,10,6
Dimanche,28,Octobre,2012,7362,10,7
Lundi,29,Octobre,2012,11957,10,1
Mardi,30,Octobre,2012,12011,10,2
Mercredi,31,Octobre,2012,11012,10,3
Jeudi,1,Novembre,2012,13042,11,4
Vendredi,2,Novembre,2012,12692,11,5
Samedi,3,Novembre,2012,8224,11,6
Dimanche,4,Novembre,2012,7436,11,7
Lundi,5,Novembre,2012,11885,11,1
Mardi,6,Novembre,2012,12690,11,2
Mercredi,7,Novembre,2012,12536,11,3
Jeudi,8,Novembre,2012,12386,11,4
Vendredi,9,Novembre,2012,12374,11,5
Samedi,10,Novembre,2012,8172,11,6
Dimanche,11,Novembre,2012,7219,11,7
Lundi,12,Novembre,2012,12036,11,1
Mardi,13,Novembre,2012,12364,11,2
Mercredi,14,Novembre,2012,12728,11,3
Jeudi,15,Novembre,2012,12812,11,4
Vendredi,16,Novembre,2012,12555,11,5
Samedi,17,Novembre,2012,8503,11,6
Dimanche,18,Novembre,2012,7390,11,7
Lundi,19,Novembre,2012,12916,11,1
Mardi,20,Novembre,2012,13427,11,2
Mercredi,21,Novembre,2012,12083,11,3
Jeudi,22,Novembre,2012,7267,11,4
Vendredi,23,Novembre,2012,9171,11,5
Samedi,24,Novembre,2012,7651,11,6
Dimanche,25,Novembre,2012,7191,11,7
Lundi,26,Novembre,2012,12403,11,1
Mardi,27,Novembre,2012,13296,11,2
Mercredi,28,Novembre,2012,12614,11,3
Jeudi,29,Novembre,2012,12503,11,4
Vendredi,30,Novembre,2012,11740,11,5
Samedi,1,Decembre,2012,8248,12,6
Dimanche,2,Decembre,2012,7204,12,7
Lundi,3,Decembre,2012,11833,12,1
Mardi,4,Decembre,2012,12566,12,2
Mercredi,5,Decembre,2012,12313,12,3
Jeudi,6,Decembre,2012,12084,12,4
Vendredi,7,Decembre,2012,11733,12,5
Samedi,8,Decembre,2012,7995,12,6
Dimanche,9,Decembre,2012,7003,12,7
Lundi,10,Decembre,2012,11529,12,1
Mardi,11,Decembre,2012,12234,12,2
Mercredi,12,Decembre,2012,14667,12,3
Jeudi,13,Decembre,2012,11893,12,4
Vendredi,14,Decembre,2012,11872,12,5
Samedi,15,Decembre,2012,7913,12,6
Dimanche,16,Decembre,2012,7146,12,7
Lundi,17,Decembre,2012,11979,12,1
Mardi,18,Decembre,2012,13305,12,2
Mercredi,19,Decembre,2012,12849,12,3
Jeudi,20,Decembre,2012,13109,12,4
Vendredi,21,Decembre,2012,13186,12,5
Samedi,22,Decembre,2012,8396,12,6
Dimanche,23,Decembre,2012,6845,12,7
Lundi,24,Decembre,2012,7614,12,1
Mardi,25,Decembre,2012,6325,12,2
Mercredi,26,Decembre,2012,11362,12,3
Jeudi,27,Decembre,2012,14126,12,4
Vendredi,28,Decembre,2012,13888,12,5
Samedi,29,Decembre,2012,9030,12,6
Dimanche,30,Decembre,2012,7545,12,7
Lundi,31,Decembre,2012,10634,12,1
Mardi,1,Janvier,2013,7537,1,2
Mercredi,2,Janvier,2013,10887,1,3
Jeudi,3,Janvier,2013,12616,1,4
Vendredi,4,Janvier,2013,12431,1,5
Samedi,5,Janvier,2013,8332,1,6
Dimanche,6,Janvier,2013,7271,1,7
Lundi,7,Janvier,2013,11463,1,1
Mardi,8,Janvier,2013,12040,1,2
Mercredi,9,Janvier,2013,11598,1,3
Jeudi,10,Janvier,2013,11887,1,4
Vendredi,11,Janvier,2013,12082,1,5
Samedi,12,Janvier,2013,8140,1,6
Dimanche,13,Janvier,2013,7092,1,7
Lundi,14,Janvier,2013,11401,1,1
Mardi,15,Janvier,2013,11953,1,2
Mercredi,16,Janvier,2013,11678,1,3
Jeudi,17,Janvier,2013,12113,1,4
Vendredi,18,Janvier,2013,11846,1,5
Samedi,19,Janvier,2013,7708,1,6
Dimanche,20,Janvier,2013,7001,1,7
Lundi,21,Janvier,2013,10777,1,1
Mardi,22,Janvier,2013,11835,1,2
Mercredi,23,Janvier,2013,11917,1,3
Jeudi,24,Janvier,2013,12016,1,4
Vendredi,25,Janvier,2013,11638,1,5
Samedi,26,Janvier,2013,8047,1,6
Dimanche,27,Janvier,2013,6916,1,7
Lundi,28,Janvier,2013,11520,1,1
Mardi,29,Janvier,2013,12168,1,2
Mercredi,30,Janvier,2013,11752,1,3
Jeudi,31,Janvier,2013,11690,1,4
Vendredi,1,Fevrier,2013,11995,2,5
Samedi,2,Fevrier,2013,7881,2,6
Dimanche,3,Fevrier,2013,6876,2,7
Lundi,4,Fevrier,2013,11237,2,1
Mardi,5,Fevrier,2013,12114,2,2
Mercredi,6,Fevrier,2013,11617,2,3
Jeudi,7,Fevrier,2013,12025,2,4
Vendredi,8,Fevrier,2013,11959,2,5
Samedi,9,Fevrier,2013,7776,2,6
Dimanche,10,Fevrier,2013,6735,2,7
Lundi,11,Fevrier,2013,11460,2,1
Mardi,12,Fevrier,2013,12243,2,2
Mercredi,13,Fevrier,2013,11648,2,3
